Subject,Filename,Onset,Apex,Offset,AU,Expression type,Objective class
spNO.8,h,1117,1128,1152,14,Macro-expression,VII
spNO.146,k,1492,1663,1716,12+24,Macro-expression,VII
spNO.11,k,556,572,584,14,Macro-expression,VII
spNO.195,g,2408,2423,2539,17+14,Macro-expression,VII
spNO.161,j,704,730,757,4,Macro-expression,III
spNO.162,i,4008,4010,4016,4,Micro-expression,III
spNO.179,k,1493,1499,1525,2+1,Micro-expression,II
spNO.147,c,3295,3304,3474,R10,Macro-expression,IV
spNO.15,k,607,627,696,12,Macro-expression,I
spNO.1,a,596,615,624,10,Macro-expression,IV
spNO.77,g,502,532,688,23+14,Macro-expression,VII
spNO.162,k,99,138,217,14,Macro-expression,VII
spNO.179,l,477,493,590,14,Macro-expression,VII
spNO.146,k,2217,2303,2357,12,Macro-expression,I
spNO.206,e,1133,1138,1142,5,Micro-expression,II
spNO.182,d,3868,4008,4144,14+17+28,Macro-expression,VII
spNO.175,e,385,511,1607,7+6+4,Macro-expression,III
spNO.195,a,8,8,39,14,Micro-expression,VII
spNO.216,i,1853,1859,1872,4,Micro-expression,III
spNO.184,f,5,12,23,22,Micro-expression,VII
spNO.145,m,739,753,778,14,Macro-expression,VII
spNO.189,m,770,776,830,9+4+14,Micro-expression,VII
spNO.169,l,3285,3293,3303,14,Micro-expression,VII
spNO.8,g,1630,1660,1707,14,Macro-expression,VII
spNO.157,e,153,202,278,17+24+14,Macro-expression,VII
spNO.77,m,14,56,117,4+14,Macro-expression,VII
spNO.17,d,7,18,54,2+1,Macro-expression,II
spNO.149,d,3292,3305,3409,24,Macro-expression,VII
spNO.179,f,682,696,740,14,Macro-expression,VII
spNO.210,b,346,483,632,12+38+9,Macro-expression,VII
spNO.212,i,2389,2408,2510,14,Macro-expression,VII
spNO.150,i,3250,3273,3288,24+14,Macro-expression,VII
spNO.184,k,149,154,161,4,Micro-expression,III
spNO.195,h,929,994,1068,14+20,Macro-expression,VII
spNO.169,g,869,906,966,R2,Macro-expression,VII
spNO.157,a,416,533,729,14+7,Macro-expression,VII
spNO.148,a,451,637,864,10+4+4+14+26+4,Macro-expression,VII
spNO.152,d,3763,3801,3830,24+14,Macro-expression,VII
spNO.174,c,254,271,292,14,Macro-expression,VII
spNO.210,e,1627,1672,1742,4+9+14,Macro-expression,VII
spNO.214,j,1888,1901,1936,14,Macro-expression,VII
spNO.216,g,2237,2256,2285,38,Macro-expression,VII
spNO.172,e,116,144,182,L14,Macro-expression,VII
spNO.180,i,1969,1980,2020,R2+R1,Macro-expression,II
spNO.160,h,2816,2824,2837,14,Micro-expression,VII
spNO.1,f,1421,1426,1440,5,Micro-expression,II
spNO.160,e,372,400,407,2+1,Macro-expression,II
spNO.147,i,2526,2541,2670,14,Macro-expression,VII
spNO.163,a,546,559,570,12,Macro-expression,I
spNO.214,k,1204,1294,1562,4,Macro-expression,III
spNO.182,j,8,77,176,12+14,Macro-expression,VII
spNO.160,c,3445,3466,3472,4,Macro-expression,III
spNO.144,m,1317,1346,1401,14,Macro-expression,VII
spNO.160,i,3674,3680,3695,4,Micro-expression,III
spNO.149,l,2283,2320,2657,14+B28,Macro-expression,VII
spNO.201,l,1204,1218,1373,4,Macro-expression,III
spNO.42,j,1526,1560,1583,12+14+24,Macro-expression,VII
spNO.8,i,482,502,545,14,Macro-expression,VII
spNO.169,j,1129,1399,1958,15+12+24+38+1+2+4+4+R2+R2+6,Macro-expression,VII
spNO.42,e,80,98,158,28+14,Macro-expression,VII
spNO.149,h,29,54,106,2+1,Macro-expression,II
spNO.198,k,195,207,248,14,Macro-expression,VII
spNO.2,k,2045,2060,2073,14,Macro-expression,VII
spNO.152,l,2606,2715,2808,24+14,Macro-expression,VII
spNO.186,k,2726,2753,2754,12,Macro-expression,I
spNO.165,k,1049,1155,1316,28+4,Macro-expression,VII
spNO.194,a,265,277,328,2+1,Macro-expression,II
spNO.209,m,166,177,201,14,Macro-expression,VII
spNO.195,l,1623,1635,1731,2+1,Macro-expression,II
spNO.40,k,995,1004,1017,17,Macro-expression,VII
spNO.161,b,914,962,1082,4,Macro-expression,III
spNO.39,j,855,860,897,14,Micro-expression,VII
spNO.197,m,911,922,933,5,Macro-expression,II
spNO.167,m,13,432,598,4,Macro-expression,III
spNO.153,b,944,956,987,4,Macro-expression,III
spNO.207,j,52,63,89,4,Macro-expression,III
spNO.216,b,1033,1053,1076,38,Macro-expression,VII
spNO.186,e,1173,1201,1817,14,Macro-expression,VII
spNO.153,d,2152,2159,2191,R20,Micro-expression,VI
spNO.3,m,1409,1421,1470,14,Macro-expression,VII
spNO.179,j,1571,1599,1813,12,Macro-expression,I
spNO.171,c,1434,1448,1474,4,Macro-expression,III
spNO.216,d,2745,2767,2794,38,Macro-expression,VII
spNO.162,b,490,501,520,4,Macro-expression,III
spNO.7,j,887,1286,1441,12,Macro-expression,I
spNO.187,h,553,643,828,28+14+16+4,Macro-expression,VII
spNO.12,i,1172,1434,1597,4,Macro-expression,III
spNO.170,j,201,221,254,14,Macro-expression,VII
spNO.169,e,1212,1223,1241,2+1,Macro-expression,II
spNO.189,m,845,857,888,R14,Macro-expression,VII
spNO.2,d,2727,2747,2779,38,Macro-expression,VII
spNO.155,d,5,12,136,14,Micro-expression,VII
spNO.184,c,1014,1024,1040,4,Macro-expression,III
spNO.189,k,1077,1128,1238,14+9+4,Macro-expression,VII
spNO.8,k,1043,1047,1099,4,Micro-expression,III
spNO.215,m,733,750,804,4+14,Macro-expression,VII
spNO.171,b,525,698,865,12+14+7,Macro-expression,VII
spNO.160,a,5,56,184,14+38+12,Macro-expression,VII
spNO.166,b,834,837,861,2+1,Micro-expression,II
spNO.151,d,2069,2109,2158,24+14,Macro-expression,VII
spNO.181,d,3585,3601,3641,2+1,Macro-expression,II
spNO.144,m,928,935,943,R14,Micro-expression,VII
spNO.147,h,1060,1113,1271,10+4+14,Macro-expression,VII
spNO.198,b,964,973,1000,14,Macro-expression,VII
spNO.171,g,96,99,103,4,Micro-expression,III
spNO.169,d,2025,2143,2234,4+24+7+17+24,Macro-expression,VII
spNO.169,e,1619,1632,1661,14,Macro-expression,VII
spNO.40,i,2663,2686,2744,14,Macro-expression,VII
spNO.209,e,128,142,183,14,Macro-expression,VII
spNO.194,g,314,339,370,23+15+17+29+18,Macro-expression,VII
spNO.193,a,583,587,592,4,Micro-expression,III
spNO.203,d,3009,3067,3240,24+23+14,Macro-expression,VII
spNO.179,j,1373,1388,1430,4+2+1,Macro-expression,VI
spNO.155,e,2518,2557,2604,12,Macro-expression,I
spNO.203,i,3565,3580,3615,4,Macro-expression,III
spNO.146,c,1143,1337,1378,4,Macro-expression,III
spNO.144,k,2208,2496,2693,10+25+10+4+14,Macro-expression,VII
spNO.15,j,1157,1165,1173,14,Micro-expression,VII
spNO.172,e,327,343,376,L14,Macro-expression,VII
spNO.189,m,134,137,149,9+4,Micro-expression,IV
spNO.149,j,54,79,396,28,Macro-expression,VII
spNO.13,l,2080,2088,2096,14,Micro-expression,VII
spNO.208,c,2573,2643,2658,4+R10,Macro-expression,VII
spNO.176,h,577,627,780,14+28,Macro-expression,VII
spNO.203,k,36,71,275,14,Macro-expression,VII
spNO.215,m,1909,1925,1974,14,Macro-expression,VII
spNO.211,c,1664,1680,1744,14,Macro-expression,VII
spNO.148,b,365,398,417,14+17+4,Macro-expression,VII
spNO.208,k,580,642,679,12,Macro-expression,I
spNO.144,e,772,787,799,9,Macro-expression,IV
spNO.150,e,1910,1923,1956,14,Macro-expression,VII
spNO.155,a,245,257,263,25+18,Macro-expression,VII
spNO.162,g,1098,1113,1133,14,Macro-expression,VII
spNO.160,b,414,447,507,28,Macro-expression,VII
spNO.189,g,1812,1819,1843,2+1,Micro-expression,II
spNO.192,b,224,291,595,12+4+1,Macro-expression,VII
spNO.171,e,2145,2156,2175,1,Macro-expression,V
spNO.179,f,1041,1152,1352,7+10+9+4+15,Macro-expression,VII
spNO.200,m,49,65,93,14+9,Macro-expression,VII
spNO.216,h,2439,2481,2513,38,Macro-expression,VII
spNO.181,k,341,461,689,12+6+2+1,Macro-expression,VII
spNO.160,c,773,782,802,4,Macro-expression,III
spNO.196,f,12,26,60,14,Macro-expression,VII
spNO.144,g,422,426,433,9,Micro-expression,IV
spNO.11,h,514,527,541,14,Macro-expression,VII
spNO.181,b,817,841,879,12,Macro-expression,I
spNO.179,l,593,748,773,14,Macro-expression,VII
spNO.175,c,127,281,403,4+7+6,Macro-expression,III
spNO.142,g,952,989,1037,17+23,Macro-expression,VII
spNO.189,m,51,69,84,14+12+2+1,Macro-expression,VII
spNO.178,j,1184,1188,1192,24,Micro-expression,VII
spNO.163,d,3120,3144,3185,38,Macro-expression,VII
spNO.186,k,2419,2437,2469,12,Macro-expression,I
spNO.149,k,2145,2249,2298,14,Macro-expression,VII
spNO.165,d,205,266,421,4+12+24,Macro-expression,VII
spNO.200,e,2464,2509,2568,14+17,Macro-expression,VII
spNO.180,m,302,454,527,4,Macro-expression,III
spNO.149,g,2052,2062,2090,24,Macro-expression,VII
spNO.184,a,957,967,975,4,Macro-expression,III
spNO.216,m,1311,1319,1344,7,Micro-expression,VII
spNO.186,c,359,365,473,14,Micro-expression,VII
spNO.215,d,1034,1046,1070,14+23,Macro-expression,VII
spNO.179,f,1389,1407,1465,10+4,Macro-expression,VII
spNO.152,l,3807,3854,3993,24+14,Macro-expression,VII
spNO.189,d,2910,2930,3009,14,Macro-expression,VII
spNO.160,m,2790,2808,2827,14,Macro-expression,VII
spNO.208,e,937,947,952,5,Micro-expression,II
spNO.181,c,1683,1692,1707,2+1,Macro-expression,II
spNO.149,m,7,80,163,14,Macro-expression,VII
spNO.2,d,1697,1707,1757,38,Macro-expression,VII
spNO.140,f,1525,1553,1573,5,Macro-expression,II
spNO.189,i,2596,2624,2756,14,Macro-expression,VII
spNO.160,m,1735,1747,1769,14,Macro-expression,VII
spNO.215,b,698,714,742,1,Macro-expression,V
spNO.11,g,2001,2008,2026,24+14,Micro-expression,VII
spNO.41,b,226,239,246,5,Macro-expression,II
spNO.203,g,142,155,187,14,Macro-expression,VII
spNO.203,i,5,5,198,14,Micro-expression,VII
spNO.210,k,959,1014,1287,28,Macro-expression,VII
spNO.16,g,161,174,236,14,Macro-expression,VII
spNO.207,i,3670,3708,3737,R14+4,Macro-expression,VII
spNO.167,d,3687,3699,3740,2+1,Macro-expression,II
spNO.168,a,4,4,34,14,Micro-expression,VII
spNO.161,a,965,986,992,4,Macro-expression,III
spNO.200,h,203,226,438,4,Macro-expression,III
spNO.192,m,219,251,2892,4,Macro-expression,III
spNO.4,a,547,555,564,17,Micro-expression,VII
spNO.142,i,1462,1469,1488,4,Micro-expression,III
spNO.160,c,1226,1241,1298,14,Macro-expression,VII
spNO.216,h,1284,1305,1323,38,Macro-expression,VII
spNO.208,i,2703,2726,2817,4,Macro-expression,III
spNO.2,a,237,241,258,5,Micro-expression,II
spNO.3,m,903,913,982,14,Macro-expression,VII
spNO.207,e,1708,1719,1742,4,Macro-expression,III
spNO.160,e,2344,2469,2613,14+18,Macro-expression,VII
spNO.41,a,662,794,935,4+10,Macro-expression,VII
spNO.144,c,579,799,1318,10+12+4+9+2+1,Macro-expression,VII
spNO.159,c,530,930,1098,12,Macro-expression,I
spNO.207,e,404,410,414,4,Micro-expression,III
spNO.189,l,1422,1427,1463,14+9,Micro-expression,VII
spNO.189,m,270,274,340,14+9+4,Micro-expression,VII
spNO.77,f,542,550,586,15,Micro-expression,V
spNO.215,m,2520,2531,2542,1,Macro-expression,V
spNO.187,a,420,429,446,2+1,Macro-expression,II
spNO.202,b,342,366,445,17,Macro-expression,VII
spNO.156,c,90,94,101,4,Micro-expression,III
spNO.216,h,1788,1793,1800,7,Micro-expression,VII
spNO.3,h,341,347,374,1,Micro-expression,V
spNO.186,e,407,560,740,6+4,Macro-expression,VII
spNO.40,e,2191,2223,2257,L14,Macro-expression,VII
spNO.169,i,74,85,132,R2,Macro-expression,VII
spNO.2,d,2268,2293,2355,38,Macro-expression,VII
spNO.162,h,3357,3370,3407,14,Macro-expression,VII
spNO.186,k,674,693,714,12+6,Macro-expression,I
spNO.8,b,743,752,868,4,Macro-expression,III
spNO.212,h,1500,1509,1537,2+1,Macro-expression,II
spNO.142,j,1941,1951,1960,L14,Macro-expression,VII
spNO.163,d,4465,4500,4555,38,Macro-expression,VII
spNO.157,m,5,44,84,14,Macro-expression,VII
spNO.77,e,607,622,643,4,Macro-expression,III
spNO.210,d,1167,1177,1203,4+9+14,Macro-expression,VII
spNO.184,j,724,734,785,12,Macro-expression,I
spNO.208,c,278,286,311,4,Micro-expression,III
spNO.167,k,928,950,974,2+1,Macro-expression,II
spNO.148,k,2590,2595,2599,4,Micro-expression,III
spNO.189,h,3182,3204,3268,9+18+4,Macro-expression,VII
spNO.42,k,1390,1412,1450,24+14+12,Macro-expression,VII
spNO.181,b,267,297,336,4,Macro-expression,III
spNO.147,e,293,307,342,14,Macro-expression,VII
spNO.148,k,1998,2005,2058,4,Micro-expression,III
spNO.144,h,366,385,410,R12,Macro-expression,I
spNO.153,c,2092,2149,2178,4,Macro-expression,III
spNO.189,g,1299,1311,1326,T18+4,Macro-expression,VII
spNO.42,d,3188,3196,3217,24,Micro-expression,VII
spNO.176,c,1508,1526,1573,14,Macro-expression,VII
spNO.151,i,2713,2737,2802,14,Macro-expression,VII
spNO.170,b,84,100,153,14,Macro-expression,VII
spNO.215,k,1083,1094,1108,1,Macro-expression,V
spNO.171,e,1686,1700,1755,14,Macro-expression,VII
spNO.144,k,7,30,61,14,Macro-expression,VII
spNO.14,i,1135,1277,1310,4+14+14,Macro-expression,VII
spNO.77,b,72,88,145,14,Macro-expression,VII
spNO.165,k,2024,2031,2039,9+6+4,Micro-expression,VII
spNO.207,c,2020,2041,2075,7+4,Macro-expression,III
spNO.215,k,7,7,42,14,Micro-expression,VII
spNO.40,k,834,866,910,16+14,Macro-expression,VII
spNO.208,e,1267,1273,1293,5,Micro-expression,II
spNO.181,l,3684,3720,3747,R14,Macro-expression,VII
spNO.13,k,2206,2216,2240,14,Macro-expression,VII
spNO.170,d,1116,1129,1156,14,Macro-expression,VII
spNO.216,l,1239,1264,1306,R1+R2+38,Macro-expression,VII
spNO.169,l,1424,1429,1487,24,Micro-expression,VII
spNO.166,i,2477,2569,2719,14+4,Macro-expression,VII
spNO.169,d,1205,1237,1270,R2+L7+4,Macro-expression,VII
spNO.179,e,887,899,1074,10+9+4,Macro-expression,VII
spNO.157,l,1048,1170,1397,4,Macro-expression,III
spNO.216,i,3652,3686,3747,L7,Macro-expression,VII
spNO.169,i,1647,1653,1665,24,Micro-expression,VII
spNO.176,l,2893,2913,2948,14,Macro-expression,VII
spNO.210,k,546,553,571,38,Micro-expression,VII
spNO.210,c,1709,1725,1816,38,Macro-expression,VII
spNO.160,m,1798,1875,1930,14+4,Macro-expression,VII
spNO.175,a,228,307,348,4,Macro-expression,III
spNO.11,a,26,30,37,4,Micro-expression,III
spNO.12,i,2733,2750,2770,7,Macro-expression,VII
spNO.152,f,1152,1156,1164,24,Micro-expression,VII
spNO.204,j,290,305,353,28+14,Macro-expression,VII
spNO.147,c,2766,2813,2904,28+14,Macro-expression,VII
spNO.42,m,2778,2787,2803,4,Macro-expression,III
spNO.181,i,44,69,106,4,Macro-expression,III
spNO.1,j,52,76,99,14+38,Macro-expression,VII
spNO.216,e,0,0,25,14,Micro-expression,VII
spNO.156,b,38,43,50,24,Micro-expression,VII
spNO.17,h,171,185,253,2+1,Macro-expression,II
spNO.11,i,2756,2767,2775,14+23+17,Macro-expression,VII
spNO.11,a,418,445,461,14+26,Macro-expression,VII
spNO.208,c,1830,1838,1854,4+R12,Micro-expression,VII
spNO.216,i,1175,1186,1258,14,Macro-expression,VII
spNO.180,l,1469,1493,1532,14,Macro-expression,VII
spNO.201,m,1064,1073,1083,2+1,Macro-expression,II
spNO.187,k,6,83,152,14+17+22,Macro-expression,VII
spNO.204,b,20,30,78,14,Macro-expression,VII
spNO.203,d,4320,4335,4410,4,Macro-expression,III
spNO.177,j,35,85,115,12,Macro-expression,I
spNO.210,e,1822,1835,1870,14,Macro-expression,VII
spNO.186,c,1971,2006,2036,4,Macro-expression,III
spNO.210,d,416,460,523,38+14,Macro-expression,VII
spNO.170,g,219,235,266,14,Macro-expression,VII
spNO.39,g,187,201,261,14,Macro-expression,VII
spNO.187,a,197,208,220,38,Macro-expression,VII
spNO.152,h,2774,2810,3014,24+14,Macro-expression,VII
spNO.13,k,504,560,606,14,Macro-expression,VII
spNO.202,k,100,156,221,14+17,Macro-expression,VII
spNO.3,l,1536,1548,1581,38,Macro-expression,VII
spNO.194,g,367,377,411,24+14,Macro-expression,VII
spNO.192,j,1522,1530,1555,14,Micro-expression,VII
spNO.11,g,1885,1906,1943,14,Macro-expression,VII
spNO.144,d,1863,1897,1940,24+14+2+1,Macro-expression,VII
spNO.147,j,212,232,349,28+14,Macro-expression,VII
spNO.201,i,2831,2861,2988,2+1,Macro-expression,II
spNO.182,f,534,548,571,L14,Macro-expression,VII
spNO.184,a,35,57,87,14,Macro-expression,VII
spNO.2,m,1112,1141,1182,14,Macro-expression,VII
spNO.215,e,2755,2764,2785,2+1,Macro-expression,II
spNO.163,d,4046,4084,4160,38,Macro-expression,VII
spNO.179,i,3417,3668,4161,10+9,Macro-expression,VII
spNO.212,i,77,139,200,4,Macro-expression,III
spNO.155,h,1733,1777,1972,38+2+1,Macro-expression,VII
spNO.189,h,127,137,158,9,Macro-expression,IV
spNO.179,m,1264,1269,1292,4,Micro-expression,III
spNO.169,h,686,730,787,2+4,Macro-expression,VII
spNO.181,j,24,32,42,4,Micro-expression,III
spNO.148,e,1996,2011,2029,4,Macro-expression,III
spNO.175,k,1906,1929,1960,12+4,Macro-expression,VII
spNO.169,f,712,724,806,24,Macro-expression,VII
spNO.208,e,404,445,580,R12+4,Macro-expression,VII
spNO.165,d,1983,2001,2205,L10,Macro-expression,IV
spNO.152,d,37,53,82,28+14,Macro-expression,VII
spNO.197,i,1305,1310,1322,5,Micro-expression,II
spNO.195,m,2534,2547,2591,14,Macro-expression,VII
spNO.167,e,1784,1807,1886,14,Macro-expression,VII
spNO.192,d,2924,2941,3205,4+1,Macro-expression,V
spNO.195,i,2697,2711,2757,14,Macro-expression,VII
spNO.4,g,5,1175,1500,4+14,Macro-expression,VII
spNO.198,l,8,70,4195,4,Macro-expression,III
spNO.180,m,275,286,298,16+14,Macro-expression,VII
spNO.42,a,532,542,565,4,Macro-expression,III
spNO.8,i,121,165,238,14+4,Macro-expression,VII
spNO.163,k,133,164,297,38+12,Macro-expression,VII
spNO.160,e,1959,1981,2040,14,Macro-expression,VII
spNO.154,i,1585,1674,1906,7+4,Macro-expression,III
spNO.181,g,1964,1967,1988,4,Micro-expression,III
spNO.149,f,133,154,290,14,Macro-expression,VII
spNO.143,h,3031,3070,3100,14,Macro-expression,VII
spNO.149,g,2289,2314,2426,14,Macro-expression,VII
spNO.176,j,1598,1628,1824,12,Macro-expression,I
spNO.151,i,3384,3434,4031,4,Macro-expression,III
spNO.172,h,1171,1182,1210,4,Macro-expression,III
spNO.211,d,49,73,156,14,Macro-expression,VII
spNO.196,g,552,563,601,38,Macro-expression,VII
spNO.169,m,1589,1594,1616,6+4,Micro-expression,VII
spNO.17,m,1128,1136,1140,24+9+4,Micro-expression,VII
spNO.201,e,1207,1219,1275,4,Macro-expression,III
spNO.189,i,1990,2013,2083,14,Macro-expression,VII
spNO.216,m,1569,1577,1600,4,Micro-expression,III
spNO.149,f,464,539,723,14,Macro-expression,VII
spNO.195,h,433,463,545,14,Macro-expression,VII
spNO.190,b,1123,1140,1166,38+R12,Macro-expression,VII
spNO.160,m,1022,1055,1120,14,Macro-expression,VII
spNO.210,a,664,682,734,38,Macro-expression,VII
spNO.184,e,871,881,961,5,Macro-expression,II
spNO.163,d,3679,3718,3776,38,Macro-expression,VII
spNO.215,a,432,474,540,14+4,Macro-expression,VII
spNO.13,e,1816,1829,1852,B28,Macro-expression,VII
spNO.13,m,520,536,550,24,Macro-expression,VII
spNO.209,h,1596,1613,1673,14,Macro-expression,VII
spNO.3,h,1978,2009,2058,38+1+2+5,Macro-expression,VII
spNO.200,d,3807,3826,3865,14,Macro-expression,VII
spNO.202,e,1342,1365,1429,14,Macro-expression,VII
spNO.204,j,1787,1822,1849,38,Macro-expression,VII
spNO.152,c,1808,1849,2253,24+14,Macro-expression,VII
spNO.210,e,301,321,342,14,Macro-expression,VII
spNO.179,f,225,256,390,4,Macro-expression,III
spNO.206,l,2057,2069,2107,14,Macro-expression,VII
spNO.189,g,929,946,965,T18+4,Macro-expression,VII
spNO.160,f,909,934,992,14+2+1,Macro-expression,VII
spNO.176,h,2771,2797,2826,14,Macro-expression,VII
spNO.183,m,2746,2766,2814,20,Macro-expression,VI
spNO.1,b,348,359,537,10,Macro-expression,IV
spNO.186,k,242,265,288,4,Macro-expression,III
spNO.152,d,1637,1661,1703,24+14,Macro-expression,VII
spNO.186,e,2608,2662,2841,4,Macro-expression,III
spNO.152,i,118,119,122,4,Micro-expression,III
spNO.189,j,108,118,162,14+9,Macro-expression,VII
spNO.142,i,518,525,532,4,Micro-expression,III
spNO.41,b,180,190,217,4,Macro-expression,III
spNO.149,h,244,288,389,14,Macro-expression,VII
spNO.166,h,23,87,279,2+1,Macro-expression,II
spNO.170,l,3542,3666,3730,14,Macro-expression,VII
spNO.203,d,3504,3521,3740,24+14,Macro-expression,VII
spNO.198,e,40,59,139,28+14,Macro-expression,VII
spNO.156,a,284,298,316,7,Macro-expression,VII
spNO.155,e,1560,1613,1716,14,Macro-expression,VII
spNO.206,h,35,40,46,R2+R1,Micro-expression,II
spNO.41,k,2260,2294,2709,12,Macro-expression,I
spNO.8,b,147,162,193,14,Macro-expression,VII
spNO.186,c,526,539,587,14,Macro-expression,VII
spNO.189,k,47,59,110,14+9+9+4,Macro-expression,VII
spNO.172,l,352,555,749,12,Macro-expression,I
spNO.150,l,2331,2356,2441,B28+14,Macro-expression,VII
spNO.201,m,381,388,397,2+1,Micro-expression,II
spNO.169,m,7,34,72,L7+4+R2,Macro-expression,VII
spNO.172,i,292,404,442,14,Macro-expression,VII
spNO.145,l,535,583,629,14,Macro-expression,VII
spNO.149,b,233,250,258,7,Macro-expression,VII
spNO.186,c,475,507,559,22+6+4,Macro-expression,VII
spNO.208,k,160,398,428,12,Macro-expression,I
spNO.201,j,759,1269,1362,12,Macro-expression,I
spNO.203,f,2233,2262,2313,4,Macro-expression,III
spNO.147,c,877,905,960,14,Macro-expression,VII
spNO.208,j,1123,1175,1235,12,Macro-expression,I
spNO.11,k,75,100,112,4,Macro-expression,III
spNO.159,c,3397,3438,3474,12,Macro-expression,I
spNO.186,g,771,787,801,4,Macro-expression,III
spNO.216,d,167,181,204,R14,Macro-expression,VII
spNO.160,m,2733,2758,2783,14,Macro-expression,VII
spNO.189,k,1918,1955,2001,14+6,Macro-expression,VII
spNO.42,m,710,730,756,4,Macro-expression,III
spNO.177,l,3494,3518,3578,38,Macro-expression,VII
spNO.182,c,121,135,153,1,Macro-expression,V
spNO.4,l,1801,1811,1829,15,Macro-expression,V
spNO.171,b,59,85,127,1+14,Macro-expression,VII
spNO.208,c,1740,1751,1769,4,Macro-expression,III
spNO.180,i,7,80,132,14+4,Macro-expression,VII
spNO.180,i,2902,2936,2991,4+14,Macro-expression,VII
spNO.152,j,95,142,298,24+14,Macro-expression,VII
spNO.203,c,2540,2568,2656,14,Macro-expression,VII
spNO.42,a,215,222,238,1,Micro-expression,V
spNO.152,m,484,518,573,14,Macro-expression,VII
spNO.165,l,2955,3003,3062,28+14+43+9+6+4,Macro-expression,VII
spNO.152,f,996,1097,1134,24,Macro-expression,VII
spNO.171,l,1625,1632,1638,4,Micro-expression,III
spNO.208,a,148,178,212,12,Macro-expression,I
spNO.148,k,1076,1122,1206,17+14+12,Macro-expression,VII
spNO.214,m,4,4,72,17,Micro-expression,VII
spNO.145,c,140,164,496,26+25,Macro-expression,II
spNO.209,b,3,18,51,14,Macro-expression,VII
spNO.169,l,3318,3332,3425,L12,Macro-expression,I
spNO.2,f,621,641,653,38,Macro-expression,VII
spNO.2,d,2449,2481,2517,38,Macro-expression,VII
spNO.167,m,1518,1528,1608,2+1,Macro-expression,II
spNO.77,m,250,257,275,4,Micro-expression,III
spNO.11,k,1627,1647,1658,14,Macro-expression,VII
